Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,arabiensis_AvailableHabitat,funestus_AvailableHabitat,gambiae_AvailableHabitat,arabiensis_EggCrowdingCorrection,funestus_EggCrowdingCorrection,gambiae_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived
2,13,9,53,0,0,53,78,0,4395,2600,1300,11,0,3,0,0,0,8,0,0,1511.02,81.5299,162.446,1,0.0579734,0.102047,0,0,0
2,12,15,66,0,0,66,99,0,2881,5200,2600,24,0,5,0,0,0,5,0,0,3004.02,76.5299,188.446,1,0.0319823,0.103071,0,0,0
2,11,10,127,0,0,127,134,0,11571,7800,3900,34,0,8,0,0,0,15,0,0,17916.1,438.65,824.231,1,0.134534,0.209242,0,0,0
2,10,11,34,0,0,34,46,0,712,3000,1500,11,0,4,0,0,0,3,0,0,2264.51,30.765,67.7231,1,0.0394823,0.071952,0,0,0
2,9,10,61,0,0,61,61,0,3964,4000,2000,16,0,3,0,0,0,7,0,0,1956.02,88.5299,141.446,1,0.0689646,0.0602445,0,0,0
2,8,10,60,0,0,60,70,0,3037,4600,2300,21,0,3,0,0,0,7,0,0,2875.02,90.5299,147.446,1,0.0232323,0.093553,0,0,0
2,7,0,69,0,0,69,83,0,4398,3800,1900,0,0,0,0,0,0,9,0,0,1496.02,80.5299,175.446,1,0.0273484,0.0853804,0,0,0
2,6,11,59,0,0,59,61,0,4026,2800,1400,13,0,1,0,0,0,12,0,0,1877.02,96.5299,150.446,1,0.0681313,0.100428,0,0,0
2,5,14,39,0,0,39,40,0,2033,2600,1300,11,0,1,0,0,0,3,0,0,924.508,35.765,81.7231,1,0.108447,0.0368569,0,0,0
2,4,4,30,0,0,30,42,0,2230,1800,900,9,0,0,0,0,0,9,0,0,723.508,40.765,80.7231,1,0.0806313,0.0301902,0,0,0
2,3,1,81,0,0,81,64,0,4035,6000,3000,25,0,5,0,0,0,9,0,0,1852.02,100.53,162.446,1,0.0262525,0.0687137,0,0,0
2,2,8,59,0,0,59,78,0,3785,3200,1600,16,0,1,0,0,0,3,0,0,2086.02,92.5299,186.446,1,0.171894,0.0537249,0,0,0
2,1,5,62,0,0,62,75,0,3491,4200,2100,19,0,1,0,0,0,10,0,0,2405.02,92.5299,161.446,1,0.0279734,0.0421864,0,0,0
3,26,20,654,0,0,654,630,0,59411,2200,1100,8,0,3,0,0,0,74,0,0,85882.1,1868.49,3443.35,1,0.111947,0.155473,0,0,0
3,25,2,58,0,0,58,65,0,4554,4600,2300,19,0,3,0,0,0,10,0,0,2714.41,98.5746,163.267,1,0.0775299,0.0971539,0,0,0
3,24,10,70,0,0,70,62,0,5691,3600,1800,18,0,0,0,0,0,2,0,0,1577.41,97.5746,164.267,1,0.043265,0.0793526,0,0,0
3,23,16,134,0,0,134,122,0,13052,10200,5100,47,0,9,0,0,0,17,0,0,23331,446.873,821.337,1,0.115779,0.197674,0,0,0
3,22,0,278,0,0,278,194,0,26715,3800,1900,0,0,0,0,0,0,29,0,0,46001.1,886.746,1699.67,1,0.195547,0.241637,0,0,0
3,21,0,261,0,0,261,238,0,26330,3400,1700,0,0,0,0,0,0,37,0,0,46298.1,945.746,1728.67,1,0.171404,0.237352,0,0,0
3,20,10,53,0,0,53,67,0,5150,3800,1900,18,0,3,0,0,0,12,0,0,2092.41,114.575,173.267,1,0.0671083,0.0674755,0,0,0
3,19,2,64,0,0,64,78,0,4927,3200,1600,14,0,2,0,0,0,7,0,0,2347.41,91.5746,164.267,1,0.0610928,0.178446,0,0,0
3,18,0,58,0,0,58,87,0,4842,2200,1100,0,0,0,0,0,0,8,0,0,2422.41,87.5746,178.267,1,0.0447389,0.0676859,0,0,0
3,17,5,172,0,0,172,153,0,13386,7400,3700,47,0,11,0,0,0,16,0,0,22938,445.873,881.337,1,0.119069,0.221903,0,0,0
3,16,0,274,0,0,274,208,0,25018,3800,1900,0,0,0,0,0,0,38,0,0,47636.1,944.746,1703.67,1,0.139081,0.23478,0,0,0
3,15,5,60,0,0,60,60,0,4954,3600,1800,14,0,4,0,0,0,11,0,0,2294.41,88.5746,193.267,1,0.0415812,0.0514821,0,0,0
3,14,0,67,0,0,67,65,0,5277,2600,1300,0,0,0,0,0,0,1,0,0,2038.41,69.5746,145.267,1,0.043765,0.174446,0,0,0
3,13,10,35,0,0,35,81,0,4976,1200,600,4,0,3,0,0,0,9,0,0,2246.41,118.575,189.267,1,0.101912,0.162446,0,0,0
3,12,15,60,0,0,60,77,0,4514,2600,1300,10,0,4,0,0,0,2,0,0,2786.41,70.5746,159.267,1,0.0546642,0.0856574,0,0,0
3,11,10,117,0,0,117,117,0,14112,6400,3200,36,0,3,0,0,0,14,0,0,22183,476.873,879.337,1,0.182771,0.274744,0,0,0
3,10,11,38,0,0,38,44,0,2145,2600,1300,15,0,1,0,0,0,3,0,0,1494.2,43.7873,82.1337,1,0.030765,0.112872,0,0,0
3,9,10,50,0,0,50,54,0,4791,2400,1200,12,0,0,0,0,0,7,0,0,2468.41,83.5746,187.267,1,0.0737749,0.0785812,0,0,0
3,8,9,56,0,0,56,56,0,4560,2800,1400,9,0,3,0,0,0,5,0,0,2673.41,112.575,184.267,1,0.0754416,0.0819145,0,0,0
3,7,0,56,0,0,56,93,0,5059,3000,1500,0,0,0,0,0,0,9,0,0,2208.41,95.5746,167.267,1,0.100662,0.0797483,0,0,0
3,6,10,49,0,0,49,52,0,4480,4000,2000,20,0,1,0,0,0,5,0,0,2795.41,90.5746,164.267,1,0.120662,0.107462,0,0,0
3,5,14,31,0,0,31,37,0,2541,1800,900,6,0,3,0,0,0,6,0,0,1087.2,47.7873,89.1337,1,0.0894124,0.0510769,0,0,0
3,4,3,26,0,0,26,40,0,2114,1000,500,4,0,0,0,0,0,2,0,0,1501.2,48.7873,101.134,1,0.0339708,0.134538,0,0,0
3,3,1,70,0,0,70,57,0,5722,3800,1900,17,0,3,0,0,0,7,0,0,1563.41,72.5746,172.267,1,0.0628312,0.0624793,0,0,0
3,2,10,53,0,0,53,60,0,4133,3800,1900,16,0,3,0,0,0,7,0,0,3153.41,88.5746,155.267,1,0.0660928,0.133176,0,0,0
3,1,4,52,0,0,52,60,0,4222,2600,1300,10,0,4,0,0,0,8,0,0,3078.41,83.5746,146.267,1,0.0771083,0.0733846,0,0,0
4,26,10,570,0,0,570,560,0,55925,4400,2200,15,0,5,0,0,0,84,0,0,111463,2851.98,6819.13,1,1,1,0,0,0
4,25,2,42,0,0,42,52,0,6008,2200,1100,11,0,0,0,0,0,3,0,0,2577.66,100.899,166.407,1,0.0985746,0.0816337,0,0,0
4,24,10,57,0,0,57,55,0,6206,3000,1500,11,0,2,0,0,0,11,0,0,2380.66,94.8989,171.407,1,0.0542081,0.164267,0,0,0
4,23,15,132,0,0,132,99,0,16520,5800,2900,32,0,4,0,0,0,12,0,0,26417.3,469.494,858.032,1,0.223437,0.171112,0,0,0
4,22,0,243,0,0,243,164,0,27839,5400,2700,0,0,0,0,0,0,32,0,0,57842.6,962.989,1885.06,1,0.886746,1,0,0,0
4,21,0,234,0,0,234,206,0,27007,3600,1800,0,0,0,0,0,0,32,0,0,58284.6,957.989,2280.06,1,0.788122,1,0,0,0
4,20,11,51,0,0,51,57,0,5970,3000,1500,13,0,2,0,0,0,10,0,0,2605.66,108.899,168.407,1,0.0636526,0.173267,0,0,0
4,19,11,57,0,0,57,64,0,5309,4600,2300,19,0,4,0,0,0,4,0,0,3291.66,94.8989,157.407,1,0.0763122,0.117334,0,0,0
4,18,0,42,0,0,42,87,0,5664,2400,1200,0,0,0,0,0,0,8,0,0,2935.66,94.8989,158.407,1,0.145958,0.297112,0,0,0
4,17,5,166,0,0,166,137,0,15802,10400,5200,62,0,6,0,0,0,22,0,0,27064.3,506.494,892.032,1,0.18578,0.338976,0,0,0
4,16,0,228,0,0,228,183,0,26188,4400,2200,0,0,0,0,0,0,36,0,0,59589.6,977.989,1774.06,1,0.944746,0.946485,0,0,0
4,15,5,52,0,0,52,50,0,5961,2600,1300,11,0,1,0,0,0,6,0,0,2595.66,119.899,176.407,1,0.0738122,0.161056,0,0,0
4,14,0,55,0,0,55,62,0,5557,2200,1100,0,0,0,0,0,0,6,0,0,3024.66,84.8989,186.407,1,0.173937,0.0907922,0,0,0
4,13,10,32,0,0,32,71,0,5624,3200,1600,13,0,4,0,0,0,3,0,0,2967.66,88.8989,172.407,1,0.592873,0.946337,0,0,0
4,12,15,58,0,0,58,88,0,5498,4200,2100,18,0,5,0,0,0,6,0,0,3070.66,93.8989,190.407,1,0.176437,0.159267,0,0,0
4,11,10,108,0,0,108,101,0,15856,6000,3000,32,0,11,0,0,0,18,0,0,27009.3,500.494,899.032,1,0.198697,0.399699,0,0,0
4,10,10,29,0,0,29,39,0,2290,600,300,3,0,1,0,0,0,5,0,0,1994.33,53.4494,88.7033,1,0.0437873,0.0586669,0,0,0
4,9,9,45,0,0,45,46,0,5221,3200,1600,16,0,1,0,0,0,5,0,0,3373.66,99.8989,158.407,1,0.104468,0.187267,0,0,0
4,8,8,51,0,0,51,53,0,5230,3000,1500,20,0,1,0,0,0,8,0,0,3350.66,98.8989,173.407,1,0.140718,0.153556,0,0,0
4,7,0,51,0,0,51,81,0,6053,1000,500,0,0,0,0,0,0,8,0,0,2536.66,101.899,161.407,1,0.159291,0.13939,0,0,0
4,6,12,45,0,0,45,50,0,5560,3600,1800,17,0,3,0,0,0,6,0,0,3054.66,85.8989,152.407,1,0.0905746,0.0912597,0,0,0
4,5,15,28,0,0,28,34,0,3034,2200,1100,8,0,3,0,0,0,3,0,0,1248.33,47.4494,96.7033,1,0.119468,0.111417,0,0,0
4,4,4,23,0,0,23,34,0,2051,2000,1000,10,0,0,0,0,0,4,0,0,2221.33,60.4494,93.7033,1,0.121968,0.168556,0,0,0
4,3,1,54,0,0,54,53,0,6862,4400,2200,17,0,4,0,0,0,6,0,0,1724.66,107.899,158.407,1,0.0725746,0.123048,0,0,0
4,2,9,54,0,0,54,45,0,4578,4000,2000,14,0,6,0,0,0,2,0,0,3996.66,98.8989,179.407,1,0.0553592,0.0970422,0,0,0
4,1,5,42,0,0,42,55,0,5093,3200,1600,11,0,5,0,0,0,7,0,0,3503.66,92.8989,163.407,1,0.139291,0.146267,0,0,0
5,26,10,492,0,0,492,487,0,54990,92800,46400,381,0,62,0,0,0,78,0,0,134994,4052.2,8376.2,1,1,1,0,0,0
5,25,1,40,0,0,40,44,0,6305,2800,1400,12,0,1,0,0,0,3,0,0,3536.99,107.51,171.11,1,0.168165,0.166407,0,0,0
5,24,10,52,0,0,52,50,0,7256,3600,1800,15,0,3,0,0,0,5,0,0,2574.99,98.5099,191.11,1,0.237247,0.142839,0,0,0
5,23,15,130,0,0,130,79,0,17210,9600,4800,45,0,7,0,0,0,16,0,0,31926,521.549,945.551,1,0.180575,0.390015,0,0,0
5,22,0,221,0,0,221,142,0,29138,6000,3000,0,0,0,0,0,0,23,0,0,69303.9,982.099,1782.1,1,0.481494,0.785444,0,0,0
5,21,0,206,0,0,206,166,0,27227,2600,1300,0,0,0,0,0,0,34,0,0,70297.9,1015.1,2666.1,1,0.532216,1,0,0,0
5,20,10,44,0,0,44,53,0,6497,3000,1500,11,0,3,0,0,0,4,0,0,3332.99,112.51,178.11,1,0.181498,0.105254,0,0,0
5,19,11,47,0,0,47,65,0,5847,3600,1800,16,0,2,0,0,0,7,0,0,3966.99,111.51,195.11,1,0.0474494,0.0874481,0,0,0
5,18,0,42,0,0,42,82,0,6540,2400,1200,0,0,0,0,0,0,9,0,0,3292.99,112.51,175.11,1,0.237247,0.198008,0,0,0
5,17,5,130,0,0,130,121,0,18663,6000,3000,31,0,7,0,0,0,17,0,0,30494,526.549,919.551,1,0.158279,0.212389,0,0,0
5,16,0,197,0,0,197,156,0,27765,4200,2100,0,0,0,0,0,0,29,0,0,70552.9,1022.1,1866.1,1,0.814991,0.985591,0,0,0
5,15,5,43,0,0,43,48,0,5677,3200,1600,14,0,3,0,0,0,7,0,0,4156.99,95.5099,191.11,1,0.0749368,0.176407,0,0,0
5,14,0,51,0,0,51,57,0,5696,1200,600,0,0,0,0,0,0,4,0,0,4134.99,104.51,185.11,1,0.106124,0.186407,0,0,0
5,13,10,29,0,0,29,66,0,6367,2000,1000,8,0,2,0,0,0,5,0,0,3460.99,106.51,186.11,1,0.0888989,0.143672,0,0,0
5,12,15,41,0,0,41,93,0,6480,2600,1300,14,0,1,0,0,0,5,0,0,3382.99,106.51,151.11,1,0.0670706,0.119004,0,0,0
5,11,10,108,0,0,108,80,0,18296,6600,3300,30,0,10,0,0,0,13,0,0,30863,519.549,924.551,1,0.250247,0.642166,0,0,0
5,10,10,25,0,0,25,38,0,2348,2000,1000,8,0,0,0,0,0,2,0,0,2484,45.7549,182.555,1,0.133624,1,0,0,0
5,9,9,43,0,0,43,44,0,5741,3400,1700,16,0,1,0,0,0,3,0,0,4062.99,125.51,191.11,1,0.124874,0.0990041,0,0,0
5,8,10,48,0,0,48,51,0,5370,4000,2000,20,0,2,0,0,0,9,0,0,4430.99,118.51,201.11,1,0.0988989,0.108379,0,0,0
5,7,0,40,0,0,40,72,0,5915,2800,1400,0,0,0,0,0,0,7,0,0,3919.99,107.51,178.11,1,0.254747,0.403516,0,0,0
5,6,11,43,0,0,43,44,0,6269,1800,900,8,0,1,0,0,0,3,0,0,3573.99,109.51,168.11,1,0.0715824,0.108862,0,0,0
5,5,15,27,0,0,27,29,0,3476,1400,700,6,0,1,0,0,0,1,0,0,1427,60.7549,96.5551,1,0.237247,0.0690738,0,0,0
5,4,5,21,0,0,21,27,0,2032,1800,900,9,0,0,0,0,0,0,0,0,2894,52.7549,81.5551,1,0.302247,0.0520574,0,0,0
5,3,1,48,0,0,48,48,0,7878,2000,1000,9,0,0,0,0,0,7,0,0,1952.99,101.51,188.11,1,0.049045,0.198008,0,0,0
5,2,9,46,0,0,46,51,0,5611,2200,1100,12,0,0,0,0,0,1,0,0,4218.99,106.51,184.11,1,0.247247,0.0747527,0,0,0
5,1,5,39,0,0,39,42,0,6030,1800,900,10,0,0,0,0,0,4,0,0,3784.99,113.51,192.11,1,0.232247,0.102129,0,0,0
6,26,10,439,0,0,439,428,0,85927,1600,800,4,0,2,0,0,0,53,0,0,135450,2044.29,3290.29,1,0.136899,0.212594,0,0,0
6,25,1,34,0,0,34,44,0,6799,3200,1600,15,0,1,0,0,0,6,0,0,4259.53,99.4148,177.615,1,0.10751,0.17111,0,0,0
6,24,10,44,0,0,44,40,0,7870,3600,1800,14,0,1,0,0,0,6,0,0,3177.53,93.4148,194.615,1,0.0985099,0.119444,0,0,0
6,23,15,108,0,0,108,67,0,19207,6000,3000,27,0,4,0,0,0,11,0,0,35964.6,532.074,974.073,1,0.186268,0.205555,0,0,0
6,22,0,202,0,0,202,110,0,31331,4800,2400,0,0,0,0,0,0,28,0,0,78286.3,1088.15,2650.15,1,0.491049,1,0,0,0
6,21,0,184,0,0,184,146,0,27247,3400,1700,0,0,0,0,0,0,22,0,0,81539.3,1106.15,3463.15,1,1,1,0,0,0
6,20,11,38,0,0,38,48,0,7885,1400,700,10,0,0,0,0,0,5,0,0,3059.53,226.415,164.615,1,1,0.148425,0,0,0
6,19,11,37,0,0,37,58,0,6613,2200,1100,9,0,2,0,0,0,6,0,0,4454.53,101.415,166.615,1,0.11151,0.121944,0,0,0
6,18,0,37,0,0,37,76,0,6593,1000,500,0,0,0,0,0,0,9,0,0,4406.53,137.415,198.615,1,0.140637,0.145925,0,0,0
6,17,5,114,0,0,114,113,0,19719,5600,2800,38,0,5,0,0,0,18,0,0,35458.6,534.074,966.073,1,0.239341,0.383146,0,0,0
6,16,0,183,0,0,183,128,0,28932,2800,1400,0,0,0,0,0,0,25,0,0,80958.3,1114.15,2351.15,1,0.73007,1,0,0,0
6,15,5,40,0,0,40,41,0,6627,2800,1400,13,0,3,0,0,0,7,0,0,4400.53,118.415,189.615,1,0.159183,0.136507,0,0,0
6,14,0,41,0,0,41,44,0,5876,1400,700,0,0,0,0,0,0,7,0,0,5167.53,109.415,182.615,1,0.261275,0.462776,0,0,0
6,13,9,29,0,0,29,62,0,7254,1200,600,7,0,1,0,0,0,2,0,0,3778.53,113.415,189.615,1,0.266275,0.465276,0,0,0
6,12,15,33,0,0,33,75,0,7106,1200,600,6,0,1,0,0,0,1,0,0,3900.53,132.415,196.615,1,0.133137,0.188888,0,0,0
6,11,10,109,0,0,109,71,0,20190,4800,2400,30,0,4,0,0,0,12,0,0,35013.6,531.074,943.073,1,0.259775,0.385229,0,0,0
6,10,10,20,0,0,20,42,0,2953,1200,600,6,0,0,0,0,0,4,0,0,2575.27,58.7074,80.8073,1,0.0381291,0.912776,0,0,0
6,9,9,36,0,0,36,41,0,5957,2400,1200,12,0,2,0,0,0,2,0,0,5094.53,95.4148,188.615,1,0.156887,0.0868683,0,0,0
6,8,10,43,0,0,43,43,0,5991,800,400,5,0,3,0,0,0,4,0,0,5059.53,110.415,174.615,1,0.0846499,0.111728,0,0,0
